sourcePath,sha256,unchanged,pages,textCharacters,signals,reviewScope,disposition
assets/downloads/01_woek_sdgs_agenda2030_referenzrahmen_detailkonzept_v1_0 2.pdf,db8798c06f399f13255daa25d0d6773af3baeb4f49fa1bddc3fd2c58377bbe52,True,8,21786,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_arbeit_einkommen_automatisierung_gesamtdossier_v0_1.pdf,f8a19351b90dc14a3e6408dcf16dddd0ec27e5373cca810c92c5274a4193f445,True,4,8985,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_arbeit_einkommen_automatisierung_konzeptpapier_v0_1 2.pdf,f301d2f2f4085a3e40fb6a8204518f887f777ce7ff30f5f86b61afea5cd27598,True,5,12948,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_arbeit_einkommen_automatisierung_konzeptpapier_v0_1.pdf,864d2059a19479e1f6afcbae8e141490076bbea4c841aea9943a32a11d2c6a41,True,5,12948,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_arbeit_einkommen_detailkonzepte_umfangreich_v0_1 2.pdf,ec6cdb5df8aaf5503ce8c1ed89cd4044d72031258bc4ebc4b04068c05aa99a09,True,12,34271,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_arbeit_einkommen_detailkonzepte_umfangreich_v0_1.pdf,bae7b2a1b2f3fb92acc1ba6c2491afddb9f519cbcc468227dfdbae5e67fe15d0,True,12,34271,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_arbeit_einkommen_einzeldossier_set_v0_1 2.pdf,d4197f351ea27140cfaf5a268e4eac16e9691ecddd80f1f14312a131d156a352,True,10,26484,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_arbeit_einkommen_einzeldossier_set_v0_1.pdf,47991e224eea7e63b72812070b423289ea33ed76637dd468ebee53beef3756de,True,10,26484,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_bildung_wirkungsschule_detailkonzepte_umfangreich_v0_1 2.pdf,94b1c34bf36bc3ef72491cc70252c72698520440379d846d133c737c0b4d0992,True,23,63581,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_bildung_wirkungsschule_detailkonzepte_umfangreich_v0_1.pdf,2dbce7d8881d5b456489db9fde72029106df3ff42758405f9533de70781b1b10,True,23,63581,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_bildung_wirkungsschule_einzeldossier_set_v0_1 2.pdf,6bf5f77db3f580b9c6467fb999dcac188fb7d209670ab04d5a26fd44c0f1c988,True,9,22771,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_bildung_wirkungsschule_einzeldossier_set_v0_1.pdf,e72a055ee161a107c625292e77147d1db47a20ec34073b0dce25279506f5649c,True,9,22771,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_bildung_wirkungsschule_gesamtdossier_v0_1 2.pdf,c833e88616dcdf0be895e55638081809f4347d89b660087562c7123832c5a579,True,4,10287,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_bildung_wirkungsschule_gesamtdossier_v0_1.pdf,e56720f6612b9c35731d6c97a574ac3b1562cba61443eca68fb0fc461ce7159a,True,4,10287,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_bildung_wirkungsschule_konzeptpapier_v0_1 2.pdf,0f32b29684d818d80a2dbbb30fa28b3ceeac8438bcc7a7f4a2462dea081f941c,True,6,15271,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_bildung_wirkungsschule_konzeptpapier_v0_1.pdf,f23234120c9d5c181051718d8620753fd6b563ab7030a5b70f9b0842512a914e,True,5,15362,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_bildung_wirkungsschule_wirkungspaedagogik_wirkungskompetenz_ausarbeitung_v1_0.pdf,556308918a07b631e4f546fa003d02617005be3b5d567734be54c715a1c7a510,True,19,53726,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_detailkonzept_arbeit-einkommen-wirkung_v0_1 2.pdf,ca209c4f099c41b5e311dc6d298a3c4311e6455caa789f83562bf956218c15cf,True,5,13062,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_detailkonzept_arbeit-einkommen-wirkung_v0_1.pdf,73592c1867a82dafd8e096d995ad93d30bb17e19eef6b4c0d9a9ab38bf1a3fd0,True,6,13635,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_detailkonzept_automatisierung-maschinenleistung_v0_1 2.pdf,4fe0bb921f2afe7aff213e4a7c6530d451a34631e7440720bf816ae626444182,True,6,13729,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_detailkonzept_automatisierung-maschinenleistung_v0_1.pdf,5a6165a985a6b18e0a1d777c7fef6017b46db44516b2898f826deff7d4c049f8,True,6,13729,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_detailkonzept_boden_leerstand_spekulation_v0_1 2.pdf,ccc232633d614da601233937f2e15eb3248bb7e06ff7b2772bec67013fcc34b8,True,3,5383,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_detailkonzept_boden_leerstand_spekulation_v0_1.pdf,29d463ef7fc8e7cec716599150139941a7273b13beb7df07121607f5fb77bfc1,True,3,5578,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_detailkonzept_care-bildung-ehrenamt-wirkleistung_v0_1 2.pdf,6b4af2cab1ec7efc1c638504d033bf1ed092a0cb3fa39559b26e6f8f235ec315,True,6,13697,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_detailkonzept_care-bildung-ehrenamt-wirkleistung_v0_1.pdf,ed4be0731d555567247c3bb3376605f19986c5be58556aa3be24b548daffe9cd,True,6,13697,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_detailkonzept_eigentum_vermietung_wirkungspflicht_v0_1 2.pdf,86e7022e0bf00ecc394b590965000f581f8b97a8a54af0991ed72806817054cf,True,3,5578,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_detailkonzept_eigentum_vermietung_wirkungspflicht_v0_1.pdf,26bf29b406a26e814c86cf9df32c4ae37dca499268af4098475a2347b0fcc522,True,3,5578,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_detailkonzept_finanzierung_foerderlogik_wirkungsfonds_v0_1 2.pdf,b3088a2138de0153760a2ed3b6fac240cebeb4cfb72b22ad5c8dc22288f79b90,True,3,5424,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_detailkonzept_finanzierung_foerderlogik_wirkungsfonds_v0_1.pdf,433a98e3e5dc122938d696ac2ed2b6ac7fb4c5b6f2597bfe31f562d9e82eb958,True,3,5607,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_detailkonzept_gesundes_barrierefreies_resilientes_wohnen_v0_1 2.pdf,5ecccef42efee30d807012912d8d62f2756322528fb7f7a7e94d6b64ad5f8350,True,3,5451,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_detailkonzept_gesundes_barrierefreies_resilientes_wohnen_v0_1.pdf,085664b7e95b5546588e3778647cf529359713271a7f7e107f216dba8227a6bd,True,3,5631,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_detailkonzept_governance_boni_anreizsysteme_v0_1 2.pdf,17ec9396c6157a499c16c9ec540362882ea4e8d50e6401444019b3ee9401d923,True,3,3934,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_detailkonzept_governance_boni_anreizsysteme_v0_1.pdf,876c7b92efa3d45827ad6e1ebf6c4172f6c01b2d17a0bd7c96ccabb33ddfe20e,True,3,3934,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_detailkonzept_impact_controlling_im_unternehmen_v0_1 2.pdf,437c7b41179f53d4919439aff6b2589a2c0558a91a8d6ceef5afe57ce12e5c07,True,3,4023,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_detailkonzept_impact_controlling_im_unternehmen_v0_1.pdf,3da6b84b08acc8c717e010aab0c852416311a8c7a073077ec2e560c992bb816a,True,3,4023,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_detailkonzept_kmu_tauglichkeit_pilotierung_v0_1 2.pdf,06af95a2cb9b139a99e1a99c43792d5700370139f965030426737e635c3d34ae,True,3,3915,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_detailkonzept_kmu_tauglichkeit_pilotierung_v0_1.pdf,beb6e06d9786658fee56214bfc9c0c483f793b7ebfa5c55c56943b4ade7139f3,True,3,3915,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_detailkonzept_kommunale_wohnwirkungspolitik_v0_1 2.pdf,c662b208e382392f677e79c1f2f68dca19193cfbbe1d5061eb5687c4af6e7d15,True,3,5565,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_detailkonzept_kommunale_wohnwirkungspolitik_v0_1.pdf,1899c2076962c5aa2e9c26b6264d89bc1c5a5720e5c257c0a46bf1cc08de2def,True,3,5565,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_detailkonzept_marketing_fuenftes_p_planet_v0_1 2.pdf,af942df73528867254dfc8e2be382d02eadaf4ea81f9693dc6f86e9b178ec7c4,True,2,3759,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_detailkonzept_marketing_fuenftes_p_planet_v0_1.pdf,cccccb0bdd3ad785c0a11e87d1db50d7d410ded39099bb815cbe9ff891ddd3db,True,3,4026,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_detailkonzept_mieterstrom_energie_gemeinschaften_v0_1 2.pdf,fa654f00102d870b7cdfe4aae78756cd3f16887067a1da14ce73997ed49a9ce8,True,3,5592,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_detailkonzept_mieterstrom_energie_gemeinschaften_v0_1.pdf,db75946c46225181537997af95c95fd0f54550fd876ffa63cb94d2537e45866e,True,3,5592,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_detailkonzept_mietwirkung_bezahlbarkeit_v0_1 2.pdf,37349be57fcd72185a3bb510aa0153db31c78a39387ea3d3be1adfb661286ae7,True,3,5561,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_detailkonzept_mietwirkung_bezahlbarkeit_v0_1.pdf,a08898454823b9ad69ed6d047225b8a1f90e7c7162b13bbaa45841bb9533a632,True,3,5561,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_detailkonzept_organisation_kultur_verantwortung_v0_1 2.pdf,8b1761a3a8167f5ec907ca0882ea5761db6d0c54300fbb4a6e8aa1ee36fe19d7,True,2,3681,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_detailkonzept_organisation_kultur_verantwortung_v0_1.pdf,2cf4394cb32734bc6d701703e8caf1147c12c457d1526817a0e210142fa9cac0,True,3,3942,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_detailkonzept_plattform-daten-ki-arbeit_v0_1 2.pdf,4b3eea34401578bffc191633fdbe0fc53c9383a65b6dbccf9d1e541e1e08e7ab,True,5,13073,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_detailkonzept_plattform-daten-ki-arbeit_v0_1.pdf,34ee828752933143302fbcf0d45af942d2f90672f4beeb094d8b92937373899f,True,6,13646,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_detailkonzept_produktportfolio_produktentwicklung_v0_1 2.pdf,d270da1cafce52fa3c707747a0bbb54c8f1cc68cbe2e6cd06456b0f746d2af6c,True,2,3832,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_detailkonzept_produktportfolio_produktentwicklung_v0_1.pdf,1e213748e45db150f17b68f6332bf4af66a54cadf70b50518f80016393df4f74,True,3,4091,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_detailkonzept_quartier_stadt_sozialraumprofil_v0_1 2.pdf,8951c2c7789278bd19769310c7024aaf52ac8d2b428893cca5e7a9c51bf5fd35,True,3,5429,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_detailkonzept_quartier_stadt_sozialraumprofil_v0_1.pdf,35d969b22e99feaf68205f2e7c3a7f44e62a3ec52be6a6198318921c5762abde,True,3,5620,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_detailkonzept_resiliente_wertschoepfungskette_v0_1 2.pdf,a2685be168c659dfcabb4afcdbc305b04e570d8f4226f5877796312aeb8bf8ec,True,3,4085,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_detailkonzept_resiliente_wertschoepfungskette_v0_1.pdf,c27954c4f1968aa8288bba68abeaeb199536aa542e16aac6809794bb167bd446,True,3,4085,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_detailkonzept_risikomanagement_wirkungsrisiko_erm_v0_1 2.pdf,0ff80221ed006f9943d1e58793265600ad3b8dfb29d630cab7fbf4165066fae9,True,3,4039,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_detailkonzept_risikomanagement_wirkungsrisiko_erm_v0_1.pdf,e35b11d61fb9aa82715b64843a095252326160fdc63816b70225e32ac27437fe,True,3,4039,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_detailkonzept_sanierung_energie_warmmietenneutralitaet_v0_1 2.pdf,359e94a9c5b0120a96bba8658f89458943c1562cc4326ccb47a7a711a0664850,True,3,5632,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_detailkonzept_sanierung_energie_warmmietenneutralitaet_v0_1.pdf,90d5c00b03be90e0c2f8005959e8944f12ed2f52dbfdcc63b9fa3cf9eaf46e19,True,3,5632,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_detailkonzept_sozialabgaben-entkopplung_v0_1 2.pdf,938249e00fa2a562e33d4453774c5794c5cf860e9bb5b04f2b89dd5939afdc76,True,6,13781,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_detailkonzept_sozialabgaben-entkopplung_v0_1.pdf,432dfb1c46f22b85cee87f97838ff95ccdb98bd24dcf7886db8fbf48f95367af,True,6,13781,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_detailkonzept_transformation_geschaeftsmodellpruefung_v0_1 2.pdf,522a3c971e4bcf4b2df267c15d03b8fd2d5e4aacf5d013188d4361dc0a0e7d41,True,2,3749,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_detailkonzept_transformation_geschaeftsmodellpruefung_v0_1.pdf,13d309b59dd36adadd247aabe941c6398169e060b74c70a4b2710f8a63b4d8b0,True,3,4005,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_detailkonzept_uebergang-qualifizierung-resilienz_v0_1 2.pdf,82e1d569429ef3bc7da7e4e0f91fb7b718739a6bb7c8eb1c44783c29199def2e,True,5,13039,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_detailkonzept_uebergang-qualifizierung-resilienz_v0_1.pdf,3a7bfb770ab464c1243e104d1222e2ddc0adfb0aeab56ab5db8fd341a2414f34,True,6,13602,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_detailkonzept_unternehmen_als_wirkungssysteme_v0_1 2.pdf,972ba2b1802e4022870158ac0ee1c2d3b7dd2dee31d298fccc899b5f41d185b0,True,3,4031,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_detailkonzept_unternehmen_als_wirkungssysteme_v0_1.pdf,665a87233e0b2dbb4c3ec708ac028eb1484499a59915fcec9bd42cc21c53ba48,True,3,4031,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_detailkonzept_verdraengung_gentrifizierung_teilhabe_v0_1 2.pdf,9e44ee55e370cf0d08b7d9c86be574e7b76247144c55cf3da6ff96331223e114,True,3,5635,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_detailkonzept_verdraengung_gentrifizierung_teilhabe_v0_1.pdf,e222d8df6628aaefb9dcf29eea252a6a674cd485e35dc551f5dc3704aa1114ea,True,3,5635,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_detailkonzept_wirkungseinkommen_v0_1 2.pdf,d1397fb463e6ae2725fe7e2123873630561e4c9d428122141c19b925abc5d47f,True,6,13588,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_detailkonzept_wirkungseinkommen_v0_1.pdf,0db970de031455b84f950bce34f4ed26871a20a85fd313f05670a49c1963e3ee,True,6,13588,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_detailkonzept_wirkungseinkommensteuer-westg_v0_1 2.pdf,3ba9cce931aebfd0bc9fd5d9af7a3cbf2f9d4f6deadfde87c6c32c13da51228b,True,6,13708,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_detailkonzept_wirkungseinkommensteuer-westg_v0_1.pdf,64a47851f6cb10c19472764bb42904c8bfe7b078905b18d8b1e3369ee4e7a2fd,True,6,13708,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_detailkonzept_wirkungsorientierte_mitarbeiterfuehrung_v0_1 2.pdf,ffca98ce0283bb684466498fd07ae84671b97a921d7fecbea3a6a6e246761ef5,True,3,4059,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_detailkonzept_wirkungsorientierte_mitarbeiterfuehrung_v0_1.pdf,2ec2315dc0071e78c1baeb6694bf2a137279d04fa0722ce0b6d8120f8fd2301c,True,3,4059,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_detailkonzept_wirkungsorientierte_unternehmensfuehrung_v0_1 2.pdf,27814aab5585947da863c217046a922e8e6c7f71a5d8ecb74bf5100ed2c15496,True,2,3800,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_detailkonzept_wirkungsorientierte_unternehmensfuehrung_v0_1.pdf,d9052f59f5da7a12217247de271a756c8023766158c91542ded4e24c158a0129,True,3,4054,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_detailkonzept_wohnen_als_wirkungsraum_v0_1 2.pdf,2f1f87d2c7282478afc3bd1ef45dfaa1aa4e993323fbeac0ed6423c809adb930,True,3,5569,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_detailkonzept_wohnen_als_wirkungsraum_v0_1.pdf,45bb44f7a6a09448a731a7a58c93b94dde93e389077c1838b3eb44e3a22268f3,True,3,5569,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_detailkonzept_wohnwirkungsindex_wix_v0_1 2.pdf,ad68ed962922f77234542bb9614f85ea4407269c720d5eefb51889caad3ed63c,True,3,5544,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_detailkonzept_wohnwirkungsindex_wix_v0_1.pdf,672888e45db4ba6db062d4ed7608f0a38eababc59cafa88354b507a2a10b0c88,True,3,5544,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_dossier_fuenf_wellen_oeffentlicher_wirkung_v0_1.pdf,b71b25d5a310296b60942799b550fd2cc30daf5ada5c1a5ce9f43257b44161ed,True,64,144501,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_dossier_fuenf_wellen_wirkungsentfaltung_v0_1.pdf,c4b0a4c0e99ad45845c0096083fd67035e498025e48d1268ec52792b0a0cf260,True,109,119707,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_dossier_klimawandel_finanzmarkt_v1_0.pdf,05119b5996d856e99a524a3302f9f41b0f56d0cf8806815fc46d711e80885843,True,64,117934,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_dossier_oeffentlicher_wirkungsraum_wellen_tiefe_v0_1.pdf,619a230449a458f2582243b2d25f4658ee4e9202ec751d357923465883cbc95e,True,86,170308,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_dossier_sdgs_sdgplus_risiko_resilienzregister_systemresilienz_v0_1.pdf,61a1a73f4dbb85020b7b504f7df2d53f0761eb7176b60a3d8576653dcbf4664b,True,37,93640,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_einzeldossier_arbeit-einkommen-wirkung_v0_1 2.pdf,577eb9ff070f3db5566850a973ce3e100b6f4520fb97284b328e2fe63e1d83ff,True,5,8763,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_einzeldossier_arbeit-einkommen-wirkung_v0_1.pdf,ed62589e4c82bf9c9e83135d92bf484cc3d220804e1932798a0d7c07a66b8d4c,True,5,8763,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_einzeldossier_automatisierung-maschinenleistung_v0_1 2.pdf,fb6456e44b5f29da592eb98b76a3d0001796dfdb817778034cbbffc1895c7cfd,True,5,8810,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_einzeldossier_automatisierung-maschinenleistung_v0_1.pdf,774cd4fac2929ab91cdd2a21350f26b27e74e8e3fcf98c2d965957abbd78102f,True,5,8810,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_einzeldossier_boden_leerstand_spekulation_v0_1 2.pdf,a9c51e770d82b647820efeb1e1da8fe822775abb80306a4b7dea80ddc4029ab2,True,3,4773,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_einzeldossier_boden_leerstand_spekulation_v0_1.pdf,4834cc8b645ca90c4848da4377304d4935eccf649e852e5e4b36c7988684681f,True,3,4773,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/woek_einzeldossier_buergerbeteiligung_wirkungsdemokratie_v0_1 2.pdf,880d10d2130ae4384614802b9784d91baf937f0c502d5ca7bf2866335a17cf09,True,3,3388,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
