sourcePath,url,rule,page,context,status,contextReview,reviewNote
assets/pdf/wirkungseinkommensteuergesetz-westg.pdf,https://github.com/sustynats/wirkungsoekonomie.de/releases/download/woek-public-assets-v2/assets__pdf__wirkungseinkommensteuergesetz-westg.pdf,ID_INDICATOR_EQUATION,14,"WÖk-ID E-SDG13-421 – „Entwicklung erneuerbarer Energieanlagen“ WÖk-ID S-SDG3-146 – „Pflege und soziale Betreuung“ WÖk-ID N-SDG8-331 – „Finanzspekulation / Hochfrequenzhandel“ Jede WÖk-ID ist an eine Scorecard gekoppelt, die anhand definierter Indikatoren (CO₂-Bilanz, Arbeitsbedingungen, Gemeinwohlbeitrag, Diskurswirkung etc.) bewertet wird. Die Scorecards orientieren sich an internationalen Standards: CSRD, ESRS, GRI, SDG und SDG+. Damit wird das Steuerrecht datenbasiert, transparent und",CONTEXT_REVIEWED,NO_DIRECT_EQUATION_IN_CONTEXT,"Kontext behauptet keine Gleichsetzung von Kennung, Messwert und kausalem Nachweis."
docs/gesetze/WStG_2.0_Wirkungssteuerrahmengesetz_Entwurf.pdf,https://github.com/sustynats/wirkungsoekonomie.de/releases/download/woek-public-assets-v2/docs__gesetze__WStG_2.0_Wirkungssteuerrahmengesetz_Entwurf.pdf,ID_INDICATOR_EQUATION,6,"s demokratische Stabilitaet, mediale Resonanzraeume und digitale Selbstbestimmung beruecksichtigen, ohne den Status der UN-SDGs falsch darzustellen. § 12 WÖk-ID Gesetzestext: Eine WÖk-ID ist eine eindeutige Kennung fuer einen Wirkungsindikator innerhalb der Wirkungsoekonomie. Kommentar: WÖk-IDs verbinden Indikatoren mit Referenzrahmen, Datenquellen, Bewertungslogik, Versionen und Zustaendigkeiten. 01.06.26, 08:37 WStG 2.0 - Wirkungssteuerrahmengesetz file:///var/folders/k0/8820g",CONTEXT_REVIEWED,ADDITIONAL_DATED_ERRATUM_20260906,Fundstelle durch das separate PDF-Erratum vom 6. September 2026 präzisiert. Historisches Original bleibt erhalten; keine vollständige Neubegutachtung des Werks.
docs/gesetze/WUStG_Technische_Leitlinien_v2.1_Entwurf.pdf,https://github.com/sustynats/wirkungsoekonomie.de/releases/download/woek-public-assets-v2/docs__gesetze__WUStG_Technische_Leitlinien_v2.1_Entwurf.pdf,ID_INDICATOR_EQUATION,4,"en um Demokratie, Medienqualität, Rechtsstaatlichkeit, Diskursfähigkeit, institutionelles Vertrauen, gesellschaftlichen Zusammenhalt und digitale Selbstbestimmung. 2.7 WÖk-ID Eine WÖk-ID ist eine eindeutige Kennung für einen Wirkungsindikator innerhalb der Wirkungsökonomie. 2.8 Score Ein Score ist die operative Einzelbewertung eines Indikators oder Wirkungsfelds auf der Skala -3 bis +3. 2.9 FinalScore Der FinalScore ist die verdichtete steuerungsrelevante Bewertung eines Produk",CONTEXT_REVIEWED,ADDITIONAL_DATED_ERRATUM_20260906,Fundstelle durch das separate PDF-Erratum vom 6. September 2026 präzisiert. Historisches Original bleibt erhalten; keine vollständige Neubegutachtung des Werks.
public/downloads/exports/glossar.pdf,https://github.com/sustynats/wirkungsoekonomie.de/releases/download/woek-public-assets-v2/public__downloads__exports__glossar.pdf,ID_INDICATOR_EQUATION,17,"WÖk-ID Eine WÖk-ID ist eine strukturierte Kennung für Wirkungsindikatoren, Wirkungsfelder oder Bewertungsitems. WÖk-IDs verbinden SDGs, SDG+, Targets, Indikatorfamilien, Datenquellen und Bewertungslogik in einem Register. WStG WStG steht für Wirkungssteuergesetz, den Rahmengesetz-Entwurf für steuerliche Wirkun",CONTEXT_REVIEWED,NO_DIRECT_EQUATION_IN_CONTEXT,"Kontext behauptet keine Gleichsetzung von Kennung, Messwert und kausalem Nachweis."
public/downloads/originals/NATS_WOeK_allgemein.pdf,https://github.com/sustynats/wirkungsoekonomie.de/releases/download/woek-public-assets-v2/public__downloads__originals__NATS_WOeK_allgemein.pdf,TRANSFORMATION_MULTIPLIER,35,"· 1,5 · 1,8 · 2,2 (ab Jahr 3 deutlich stärkere „Nachher“- Kurve). • Wirkungs-Korrekturen: Deadweight 15 %, Attribution 20 %, Displacement 5 %. • Erfolgswahrscheinlichkeit: 85 %. • Transformationsfaktor: +20 % (nachweisbare Systemänderung; z. B. Lieferkette auf Kreislauf umgestellt). • Diskontsatz: 5 %. • Zeithorizont: 5 Jahre. Vorher (rot, bei 2): Nach 10 Jahren wäre der Impact im klassischen Modell auf „2 Einheiten“ angewachsen. Das ent",CONTEXT_REVIEWED,ADDITIONAL_DATED_ERRATUM_20260906,Fundstelle durch das separate PDF-Erratum vom 6. September 2026 präzisiert. Historisches Original bleibt erhalten; keine vollständige Neubegutachtung des Werks.
public/downloads/originals/WOeK_Begriffsleitfaden_fuehrend_v1.0.pdf,https://github.com/sustynats/wirkungsoekonomie.de/releases/download/woek-public-assets-v2/public__downloads__originals__WOeK_Begriffsleitfaden_fuehrend_v1.0.pdf,ID_INDICATOR_EQUATION,6,"röße zur Beobachtung oder Bewertung von Wirkung. Abgrenzung: KPI misst klassische Leistung, Output oder Effizienz. KII misst Wirkung oder Wirkungsnähe. WÖk-ID Kurzdefinition: Eine WÖk-ID ist eine standardisierte Identifikationsnummer für einen Wirkungsindikator, ein Wirkungsfeld oder eine bewertbare Wirkungseinheit. Verwendung: WÖk-IDs verbinden Datenquellen, Standards, Benchmarks, Scorecards und Wirkungsbewertung. Wirkstoff Kurzdefinition: Wirkstoff ist eine didaktische Analogie für einen Auslös",CONTEXT_REVIEWED,NO_DIRECT_EQUATION_IN_CONTEXT,"Kontext behauptet keine Gleichsetzung von Kennung, Messwert und kausalem Nachweis."
public/downloads/originals/WOeK_Begriffsleitfaden_fuehrend_v1.1.pdf,https://github.com/sustynats/wirkungsoekonomie.de/releases/download/woek-public-assets-v2/WOeK_Begriffsleitfaden_fuehrend_v1.1.pdf,ID_INDICATOR_EQUATION,9,"Wirkung. Abgrenzung: KPI misst klassische Leistung, Output oder Effizienz. KII misst Wirkung oder Wirkungsnähe. WÖk-ID Kurzdefinition: Eine WÖk-ID ist eine standardisierte Identifikationsnummer für einen Wirkungsindikator, ein Wirkungsfeld oder eine bewertbare Wirkungseinheit. Verwendung: WÖk-IDs verbinden Datenquellen, Standards, Benchmarks, Scorecards und Wirkungsbewertung. Wirkstoff Kurzdefinition: Wirkstoff ist eine didaktische Analogie für einen Auslös",CONTEXT_REVIEWED,NO_DIRECT_EQUATION_IN_CONTEXT,"Kontext behauptet keine Gleichsetzung von Kennung, Messwert und kausalem Nachweis."
public/downloads/originals/WOeK_Begriffsleitfaden_fuehrend_v1.2.pdf,https://github.com/sustynats/wirkungsoekonomie.de/releases/download/woek-public-assets-v2/WOeK_Begriffsleitfaden_fuehrend_v1.2.pdf,ID_INDICATOR_EQUATION,11,"röße zur Beobachtung oder Bewertung von Wirkung. Abgrenzung: KPI misst klassische Leistung, Output oder Effizienz. KII misst Wirkung oder Wirkungsnähe. WÖk-ID Kurzdefinition: Eine WÖk-ID ist eine standardisierte Identifikationsnummer für einen Wirkungsindikator, ein Wirkungsfeld oder eine bewertbare Wirkungseinheit. Verwendung: WÖk-IDs verbinden Datenquellen, Standards, Benchmarks, Scorecards und Wirkungsbewertung. Wirkstoff Kurzdefinition: Wirkstoff ist eine didaktische Analogie für einen Auslös",CONTEXT_REVIEWED,NO_DIRECT_EQUATION_IN_CONTEXT,"Kontext behauptet keine Gleichsetzung von Kennung, Messwert und kausalem Nachweis."
public/downloads/originals/WOeK_Begriffsleitfaden_fuehrend_v1.3.pdf,https://github.com/sustynats/wirkungsoekonomie.de/releases/download/woek-public-assets-v2/WOeK_Begriffsleitfaden_fuehrend_v1.3.pdf,ID_INDICATOR_EQUATION,13,"röße zur Beobachtung oder Bewertung von Wirkung. Abgrenzung: KPI misst klassische Leistung, Output oder Effizienz. KII misst Wirkung oder Wirkungsnähe. WÖk-ID Kurzdefinition: Eine WÖk-ID ist eine standardisierte Identifikationsnummer für einen Wirkungsindikator, ein Wirkungsfeld oder eine bewertbare Wirkungseinheit. Verwendung: WÖk-IDs verbinden Datenquellen, Standards, Benchmarks, Scorecards und Wirkungsbewertung. Wirkstoff Kurzdefinition: Wirkstoff ist eine didaktische Analogie für einen Auslös",CONTEXT_REVIEWED,NO_DIRECT_EQUATION_IN_CONTEXT,"Kontext behauptet keine Gleichsetzung von Kennung, Messwert und kausalem Nachweis."
public/downloads/originals/WOeK_Begriffsleitfaden_fuehrend_v1.4.pdf,https://github.com/sustynats/wirkungsoekonomie.de/releases/download/woek-public-assets-v2/WOeK_Begriffsleitfaden_fuehrend_v1.4.pdf,ID_INDICATOR_EQUATION,16,"röße zur Beobachtung oder Bewertung von Wirkung. Abgrenzung: KPI misst klassische Leistung, Output oder Effizienz. KII misst Wirkung oder Wirkungsnähe. WÖk-ID Kurzdefinition: Eine WÖk-ID ist eine standardisierte Identifikationsnummer für einen Wirkungsindikator, ein Wirkungsfeld oder eine bewertbare Wirkungseinheit. Verwendung: WÖk-IDs verbinden Datenquellen, Standards, Benchmarks, Scorecards und Wirkungsbewertung. Wirkstoff Kurzdefinition: Wirkstoff ist eine didaktische Analogie für einen Auslös",CONTEXT_REVIEWED,NO_DIRECT_EQUATION_IN_CONTEXT,"Kontext behauptet keine Gleichsetzung von Kennung, Messwert und kausalem Nachweis."
public/downloads/originals/Whitepaper-T-SROI.pdf,https://github.com/sustynats/wirkungsoekonomie.de/releases/download/woek-public-assets-v2/public__downloads__originals__Whitepaper-T-SROI.pdf,TRANSFORMATION_MULTIPLIER,6,"her Der T-SROI integriert aktuelle regulatorische Anforderungen (CSRD, ESRS, EU- Taxonomie) und geht darüber hinaus – er ist anschlussfähig an künftige Standards. 3.5 Erweiterung: Multiplikator M für systemische Wirkung Die bisherige Formel des T-SROI erfasst die Netto-Wirkung eines Projekts: Dabei wird bislang implizit mit M = 1 gerechnet – also unterstellt, dass die Wirkung auf das Projekt selbst begrenzt bleibt. In der Realität entfalten viele Investitionen jedoch eine systemische He",CONTEXT_REVIEWED,ADDITIONAL_DATED_ERRATUM_20260906,Fundstelle durch das separate PDF-Erratum vom 6. September 2026 präzisiert. Historisches Original bleibt erhalten; keine vollständige Neubegutachtung des Werks.
public/downloads/originals/Whitepaper-T-SROI.pdf,https://github.com/sustynats/wirkungsoekonomie.de/releases/download/woek-public-assets-v2/public__downloads__originals__Whitepaper-T-SROI.pdf,TRANSFORMATION_MULTIPLIER,10,"© 2025 Natalie Weber. Stand 06.09.2025 10 4.4 Der systemische Mehrwert durch den Multiplikator M Ein Alleinstellungsmerkmal des T-SROI ist der Multiplikator M. Er macht sichtbar, ob eine Investition nur lokal wirkt (M = 1) oder ob sie ganze Lieferketten, Branchen oder Märkte transformiert (M > 1). • Lokale Wirkung (M = 1): Wirkung bleibt auf das Projekt beschränkt, z. B. ",CONTEXT_REVIEWED,ADDITIONAL_DATED_ERRATUM_20260906,Fundstelle durch das separate PDF-Erratum vom 6. September 2026 präzisiert. Historisches Original bleibt erhalten; keine vollständige Neubegutachtung des Werks.
public/downloads/originals/Wirkungsbasiertes_Value_Pricing_v1.2.pdf,https://github.com/sustynats/wirkungsoekonomie.de/releases/download/woek-public-assets-v2/Wirkungsbasiertes_Value_Pricing_v1.2.pdf,TRANSFORMATION_MULTIPLIER,14,"aktuelle T-SROI-Rechenstandard der Wirkungsökonomie ergänzt eine direkte IOI-Geldrechnung nur um separat belegte, monetarisierte Transformationsnutzenströme. Es gibt keinen freien Transformationsmultiplikator und keine Umrechnung von Profilpunkten in Geld (Wirkungsökonomie 2026c). 3.9 Faire Preisbildung Fairness ist nicht identisch mit Gleichpreisigkeit. Dieselbe Leistung kann für verschiedene Kunden unterschiedlich viel wert sein. Eine Differe",CONTEXT_REVIEWED,EXPLICIT_REJECTION_OF_OLD_MULTIPLIER,Die Stelle verwirft freie Multiplikatoren ausdrücklich und entspricht der aktuellen Rechenlogik.
public/downloads/originals/Wirkungsraeume_gestalten_Dossier_wirkungsorientiertes_Hosting.pdf,https://github.com/sustynats/wirkungsoekonomie.de/releases/download/woek-public-assets-v2/public__downloads__originals__Wirkungsraeume_gestalten_Dossier_wirkungsorientiertes_Hosting.pdf,REACH_EFFECT_EQUATION,14,"det Wirkung, Wirkungspotenzial und Wirkungsbewertung. Positiv ist eine Wirkung dann, wenn sie Mensch, Planet und Demokratie im Referenzrahmen SDGs, Agenda 2030 und SDG+ stärkt. 2. Reichweite ist Wirkungskraft, nicht Wert Reichweite erhöht Verantwortung. Sie ist kein Qualitätsnachweis. Ein kleiner Raum kann hohe positive Netto-Wirkung haben; ein großer Raum kann Verlustleistung erzeugen. 3. Öffentlichkeit ist Rückkopplung Ein Format soll M",CONTEXT_REVIEWED,ADDITIONAL_DATED_ERRATUM_20260906,Fundstelle durch das separate PDF-Erratum vom 6. September 2026 präzisiert. Historisches Original bleibt erhalten; keine vollständige Neubegutachtung des Werks.
